Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,HourlyRate,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,OverTime,PercentSalaryHike,WorkLifeBalance,MonthlyIncome,TrainingTimesLastYear,NumCompaniesWorked,MaritalStatus,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsInCurrentRole,YearsWithCurrManager,TWYears_zscore,YearsAtCompany_zscore,YearsInCurrentRole_zscore,YearsWithCurrManager_zscore,YearsSinceLastPromotion_zscore,Cluster
28.0,No,2,Sales,Near,1,Technical Degree,72,3,1,1,2,No,18,3,2207.0,5.0,1,1,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
25.0,No,2,Research & Development,Near,2,Other,75,3,1,1,4,No,12,3,2889.0,2.0,1,0,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
34.0,No,1,Sales,Near,4,Marketing,83,2,1,5,1,No,12,2,4865.5,4.0,3,2,3.0,22,5.0,2,2,1,1.372674652234761,-0.03096123402423368,-0.6249624735907111,-0.8851490704777051,-0.06325600286110364,0
42.0,No,2,Human Resources,Near,3,Human Resources,59,4,1,5,3,No,12,3,4434.0,3.0,1,1,3.0,22,5.0,2,7,10,1.372674652234761,-0.03096123402423368,0.7570021353344899,1.640468583681953,-0.06325600286110364,2
51.0,No,2,Research & Development,Very far,3,Medical,83,2,1,5,2,No,22,3,14026.0,3.0,3,2,3.0,22,22.0,0,0,0,1.372674652234761,4.332285854061388,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,1
49.0,Yes,2,Sales,Very far,2,Life Sciences,77,2,1,2,3,Yes,12,3,4865.5,3.0,4,2,3.0,8,8.0,1,4,3,-0.4342630577959943,0.7390235462261702,-0.0721766300206307,-0.32390070288666994,-0.37295569472133927,2
45.0,No,2,Research & Development,Near,4,Life Sciences,65,2,1,2,2,No,12,2,2132.0,3.0,6,1,4.0,8,5.0,4,5,3,-0.4342630577959943,-0.03096123402423368,0.2042162917644095,-0.32390070288666994,0.5561433808593677,0
34.0,No,1,Research & Development,Near,3,Medical,64,3,1,3,4,No,25,4,4865.5,5.0,2,2,3.0,10,10.0,0,2,0,-0.1761290992201721,1.2523467330597726,-0.6249624735907111,-1.1657732542732226,-0.682655386581575,0
36.0,No,2,Human Resources,Near,2,Human Resources,57,4,1,1,2,Yes,11,4,5237.0,3.0,3,0,3.0,7,7.0,0,3,3,-0.5633300370839054,0.4823619528093689,-0.3485695518056709,-0.32390070288666994,-0.682655386581575,0
41.0,No,1,Research & Development,Near,3,Medical,42,4,1,1,2,No,22,3,17181.0,3.0,1,2,3.0,4,4.0,3,3,3,-0.9505309749476386,-0.28762282744103496,-0.3485695518056709,-0.32390070288666994,0.24644368899913202,1
34.0,No,1,Research & Development,Near,3,Life Sciences,42,4,1,1,4,No,12,3,7756.0,1.0,1,2,3.0,17,6.0,5,12,7,0.7273397557952056,0.22570035939256758,2.1389667442596907,0.7985960322954003,0.8658430727196034,2
32.0,No,0,Research & Development,Near,3,Life Sciences,55,1,1,2,2,No,21,4,4865.5,3.0,4,0,3.0,4,3.0,0,0,0,-0.9505309749476386,-0.5442844208578362,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
28.0,No,2,Sales,Far,3,Life Sciences,50,4,1,2,3,No,15,3,2080.0,2.0,8,2,3.0,8,5.0,0,3,1,-0.4342630577959943,-0.03096123402423368,-0.3485695518056709,-0.8851490704777051,-0.682655386581575,0
21.0,Yes,2,Human Resources,Near,2,Technical Degree,52,1,1,1,4,No,12,4,3447.0,2.0,1,2,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
26.0,No,2,Research & Development,Very far,3,Medical,49,1,1,1,3,No,14,3,2867.0,3.0,2,2,3.0,9,7.0,1,2,4,-0.30519607850808317,0.4823619528093689,-0.6249624735907111,-0.04327651909115238,-0.37295569472133927,0
48.0,No,2,Research & Development,Near,3,Medical,66,3,1,2,1,No,11,3,5486.0,3.0,1,0,3.0,12,2.0,6,9,10,0.08200485935565012,-0.8009460142746375,1.3097879789045703,1.640468583681953,1.175542764579839,2
35.0,Yes,2,Sales,Near,3,Marketing,34,4,1,1,3,Yes,13,3,6883.0,3.0,1,2,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
46.0,Yes,2,Research & Development,Near,1,Life Sciences,34,2,1,2,3,Yes,19,4,10845.0,3.0,0,1,3.0,4,4.0,0,2,2,-0.9505309749476386,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,2
39.0,No,0,Research & Development,Near,3,Life Sciences,43,3,1,3,1,No,16,2,6782.0,2.0,8,1,3.0,10,5.0,0,0,0,-0.1761290992201721,-0.03096123402423368,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
36.0,No,2,Research & Development,Near,2,Life Sciences,71,2,1,1,4,No,19,4,5079.0,3.0,2,0,3.0,10,7.0,0,2,3,-0.1761290992201721,0.4823619528093689,-0.6249624735907111,-0.32390070288666994,-0.682655386581575,0
37.11526232114468,Yes,1,Sales,Far,3,Life Sciences,44,3,1,4,1,Yes,12,2,3761.0,3.0,0,2,3.0,22,5.0,13,9,14,1.372674652234761,-0.03096123402423368,1.3097879789045703,2.762965318864023,3.343440607601489,0
37.0,No,2,Sales,Near,3,Marketing,52,2,1,3,2,No,11,3,4865.5,3.0,2,1,3.0,14,7.0,3,2,2,0.3401388179314723,0.4823619528093689,-0.6249624735907111,-0.6045248866821875,0.24644368899913202,0
29.0,No,1,Research & Development,Near,3,Other,45,2,1,1,4,No,20,2,1091.0,3.0,1,0,3.0,3,1.0,1,2,2,-1.0795979542355498,-1.0576076076914387,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
46.0,Yes,2,Sales,Very far,4,Life Sciences,66,1,1,3,1,Yes,13,2,4865.5,2.0,6,2,3.0,15,4.0,2,2,2,0.4692057972193834,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,2
41.0,Yes,1,Sales,Near,3,Life Sciences,90,3,1,1,4,No,14,4,9355.0,5.0,7,2,3.0,3,3.0,0,0,0,-1.0795979542355498,-0.5442844208578362,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
32.0,No,1,Research & Development,Near,1,Life Sciences,33,3,1,3,2,No,25,4,3068.0,3.0,1,0,3.0,13,7.0,0,8,8,0.21107183864356122,0.4823619528093689,1.03339505711953,1.079220216090918,-0.682655386581575,0
38.0,No,2,Sales,Near,4,Life Sciences,88,4,1,2,4,Yes,14,3,4865.5,3.0,2,0,4.0,8,3.0,0,0,0,-0.4342630577959943,-0.5442844208578362,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
58.0,No,2,Research & Development,Near,2,Life Sciences,45,2,1,2,3,No,12,2,2479.0,4.0,1,2,4.0,4,1.0,1,3,2,-0.9505309749476386,-1.0576076076914387,-0.3485695518056709,-0.6045248866821875,-0.37295569472133927,2
25.0,No,2,Research & Development,Far,2,Other,94,4,1,1,2,No,21,3,3669.0,3.0,1,1,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
37.11526232114468,No,2,Research & Development,Near,5,Medical,72,4,1,2,3,Yes,13,3,4941.0,3.0,3,0,3.0,10,8.0,4,7,7,-0.1761290992201721,0.7390235462261702,0.7570021353344899,0.7985960322954003,0.5561433808593677,0
52.0,No,0,Sales,Near,2,Other,33,1,1,2,3,No,21,2,19068.0,2.0,0,1,3.0,4,4.0,0,2,2,-0.9505309749476386,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,1
36.0,No,2,Research & Development,Near,4,Life Sciences,98,1,1,4,1,No,11,3,2143.0,3.0,2,0,3.0,22,5.0,11,7,16,1.372674652234761,-0.03096123402423368,0.7570021353344899,3.324213686455058,2.7240412238810174,0
55.0,No,2,Sales,Near,3,Medical,38,4,1,3,3,No,11,3,3537.0,3.0,2,1,3.0,11,4.0,7,6,6,-0.04706211993226098,-0.28762282744103496,0.4806092135494497,0.5179718484998828,1.4852424564400748,2
38.0,No,2,Research & Development,Near,4,Life Sciences,77,1,1,2,3,No,17,3,4865.5,2.0,4,1,3.0,9,1.0,0,2,2,-0.30519607850808317,-1.0576076076914387,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
27.0,No,2,Research & Development,Far,1,Life Sciences,33,2,1,1,4,No,12,2,2517.0,2.0,1,1,3.0,10,5.0,0,0,8,-0.1761290992201721,-0.03096123402423368,-1.1777483171607914,1.079220216090918,-0.682655386581575,0
42.0,No,1,Research & Development,Near,4,Life Sciences,94,3,1,1,1,No,20,3,4865.5,3.0,1,0,3.0,5,2.0,0,3,4,-0.8214639956597276,-0.8009460142746375,-0.3485695518056709,-0.04327651909115238,-0.682655386581575,2
35.0,Yes,0,Research & Development,Far,4,Other,39,3,1,1,2,Yes,24,1,5762.0,6.0,1,0,3.0,5,5.0,0,2,2,-0.8214639956597276,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
44.0,No,1,Research & Development,Far,3,Life Sciences,85,3,1,2,3,No,17,2,2342.0,2.0,3,1,3.0,9,5.0,0,3,2,-0.30519607850808317,-0.03096123402423368,-0.3485695518056709,-0.6045248866821875,-0.682655386581575,0
33.0,No,2,Sales,Near,1,Marketing,87,3,1,2,1,No,12,4,2500.0,2.0,1,1,3.0,5,3.0,0,2,3,-0.8214639956597276,-0.5442844208578362,-0.6249624735907111,-0.32390070288666994,-0.682655386581575,0
45.0,No,0,Sales,Near,4,Marketing,99,1,1,2,2,Yes,16,3,4385.0,2.0,3,2,3.0,15,10.0,0,4,1,0.4692057972193834,1.2523467330597726,-0.0721766300206307,-0.8851490704777051,-0.682655386581575,2
40.0,No,1,Research & Development,Near,3,Life Sciences,51,1,0,5,3,No,13,3,5605.0,2.0,7,2,3.0,23,20.0,15,18,15,1.5017416315226721,3.8189626672277854,3.7973242749699323,3.0435895026595405,3.96283999132196,2
54.0,No,2,Research & Development,Near,4,Life Sciences,80,1,0,2,1,Yes,13,3,4440.0,3.0,3,1,3.0,9,5.0,0,2,2,-0.30519607850808317,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,2
45.0,No,0,Sales,Very far,4,Life Sciences,98,2,0,1,3,No,23,3,8865.0,2.0,0,1,3.0,6,5.0,4,3,2,-0.6923970163718165,-0.03096123402423368,-0.3485695518056709,-0.6045248866821875,0.5561433808593677,2
36.0,No,2,Sales,Near,4,Marketing,72,3,0,2,3,No,15,3,8008.0,6.0,9,1,3.0,6,5.0,1,2,2,-0.6923970163718165,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,2
37.11526232114468,No,2,Research & Development,Far,3,Life Sciences,56,1,0,1,3,No,12,3,6583.0,3.0,4,0,3.0,13,5.0,1,8,8,0.21107183864356122,-0.03096123402423368,1.03339505711953,1.079220216090918,-0.37295569472133927,2
22.0,No,2,Sales,Near,3,Marketing,44,4,0,2,4,No,14,3,4171.0,3.0,1,2,3.0,7,3.0,0,7,7,-0.5633300370839054,-0.5442844208578362,0.7570021353344899,0.7985960322954003,-0.682655386581575,0
34.0,No,2,Sales,Near,4,Medical,32,2,0,3,4,No,14,2,6687.0,2.0,1,2,3.0,10,10.0,9,3,7,-0.1761290992201721,1.2523467330597726,-0.3485695518056709,0.7985960322954003,2.104641840160546,2
47.0,Yes,1,Research & Development,Very far,1,Medical,70,2,0,2,1,Yes,19,3,13770.0,2.0,7,1,3.0,17,17.0,0,0,0,0.7273397557952056,3.0489778869773816,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,1
33.0,Yes,1,Research & Development,Far,3,Medical,72,3,0,1,3,No,12,2,5197.0,2.0,1,1,3.0,2,2.0,2,2,2,-1.208664933523461,-0.8009460142746375,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
31.0,No,1,Research & Development,Near,3,Life Sciences,71,3,0,1,4,Yes,13,3,2302.0,2.0,1,1,3.0,3,3.0,0,2,2,-1.0795979542355498,-0.5442844208578362,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
31.0,No,2,Sales,Very far,4,Marketing,72,2,0,2,3,No,20,3,5197.0,3.0,0,2,3.0,10,1.0,8,5,7,-0.1761290992201721,-1.0576076076914387,0.2042162917644095,0.7985960322954003,1.7949421483003105,0
53.0,No,2,Research & Development,Near,3,Life Sciences,34,4,0,3,4,No,15,3,18606.0,6.0,4,0,3.0,9,7.0,1,2,2,-0.30519607850808317,0.4823619528093689,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,1
37.11526232114468,No,0,Research & Development,Near,3,Other,59,3,0,2,3,No,13,4,6667.0,6.0,3,2,3.0,10,5.0,1,7,7,-0.1761290992201721,-0.03096123402423368,0.7570021353344899,0.7985960322954003,-0.37295569472133927,2
35.0,No,2,Research & Development,Near,2,Life Sciences,76,1,0,1,3,No,11,3,4601.0,3.0,1,0,3.0,5,5.0,0,3,3,-0.8214639956597276,-0.03096123402423368,-0.3485695518056709,-0.32390070288666994,-0.682655386581575,0
42.0,No,1,Research & Development,Near,1,Technical Degree,60,3,0,2,1,No,19,3,13191.0,6.0,5,1,3.0,6,1.0,2,2,0,-0.6923970163718165,-1.0576076076914387,-0.6249624735907111,-1.1657732542732226,-0.06325600286110364,1
37.11526232114468,Yes,2,Research & Development,Very far,4,Life Sciences,88,1,0,3,2,Yes,12,2,2600.0,2.0,1,1,3.0,10,1.0,9,7,9,-0.1761290992201721,-1.0576076076914387,0.7570021353344899,1.3598443998864354,2.104641840160546,0
34.0,Yes,2,Sales,Very far,3,Life Sciences,84,3,0,2,4,Yes,18,3,5197.0,3.0,1,2,3.0,10,10.0,7,7,7,-0.1761290992201721,1.2523467330597726,0.7570021353344899,0.7985960322954003,1.4852424564400748,0
56.0,No,2,Research & Development,Very far,3,Life Sciences,65,2,0,1,1,Yes,12,2,19943.0,2.0,1,1,3.0,8,5.0,1,7,7,-0.4342630577959943,-0.03096123402423368,0.7570021353344899,0.7985960322954003,-0.37295569472133927,1
37.11526232114468,No,1,Research & Development,Near,4,Medical,81,2,0,4,4,No,13,4,4869.0,3.0,2,0,3.0,31,4.0,0,7,0,2.534277465825961,-0.28762282744103496,0.7570021353344899,-1.1657732542732226,-0.682655386581575,0
26.0,Yes,2,Research & Development,Near,4,Technical Degree,50,3,0,1,3,Yes,13,2,5197.0,3.0,1,2,4.0,2,2.0,2,2,2,-1.208664933523461,-0.8009460142746375,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
28.0,No,2,Sales,Near,3,Life Sciences,75,4,0,3,4,Yes,18,3,2515.0,4.0,3,2,3.0,16,1.0,0,0,0,0.5982727765072945,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
30.0,No,2,Sales,Near,3,Marketing,59,3,0,5,3,Yes,16,3,5197.0,2.0,4,1,4.0,27,5.0,0,0,0,2.0180095486743164,-0.03096123402423368,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
40.0,Yes,2,Research & Development,Near,1,Technical Degree,73,3,0,1,1,No,22,3,3448.0,3.0,0,2,4.0,7,1.0,0,4,4,-0.5633300370839054,-1.0576076076914387,-0.0721766300206307,-0.04327651909115238,-0.682655386581575,0
22.0,No,2,Research & Development,Near,3,Medical,78,2,0,2,3,No,22,3,2244.0,1.0,6,1,3.0,20,2.0,0,0,0,1.1145406936589388,-0.8009460142746375,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
40.0,Yes,1,Sales,Near,2,Life Sciences,34,1,0,2,2,No,15,3,4244.0,2.0,6,2,4.0,10,8.0,0,0,0,-0.1761290992201721,0.7390235462261702,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
33.0,No,1,Research & Development,Near,4,Medical,40,4,0,5,4,No,17,3,4508.0,4.0,9,0,4.0,23,13.0,2,2,2,1.5017416315226721,2.0223315133101765,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
40.0,No,2,Research & Development,Near,2,Life Sciences,79,4,0,1,4,No,13,2,5197.0,2.0,0,2,3.0,8,5.0,3,7,6,-0.4342630577959943,-0.03096123402423368,0.7570021353344899,0.5179718484998828,0.24644368899913202,2
60.0,No,1,Research & Development,Near,3,Life Sciences,38,4,0,1,3,No,21,3,5197.0,5.0,3,1,3.0,7,7.0,0,2,2,-0.5633300370839054,0.4823619528093689,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,2
29.0,No,2,Research & Development,Near,3,Medical,57,4,0,1,2,No,18,1,7336.0,3.0,6,0,3.0,6,6.0,2,2,2,-0.6923970163718165,0.22570035939256758,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
47.0,No,2,Research & Development,Near,3,Technical Degree,81,1,0,1,4,No,11,2,4537.0,3.0,4,1,4.0,7,7.0,0,2,2,-0.5633300370839054,0.4823619528093689,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,2
26.0,No,2,Sales,Near,3,Medical,94,1,0,3,4,No,19,3,4157.0,2.0,0,1,3.0,10,2.0,3,7,4,-0.1761290992201721,-0.8009460142746375,0.7570021353344899,-0.04327651909115238,0.24644368899913202,0
35.0,No,2,Research & Development,Near,3,Medical,81,3,0,4,4,No,11,2,2977.0,5.0,7,1,3.0,30,4.0,1,7,1,2.4052104865380497,-0.28762282744103496,0.7570021353344899,-0.8851490704777051,-0.37295569472133927,0
31.0,Yes,2,Sales,Near,2,Medical,95,4,0,1,3,Yes,11,3,4559.0,2.0,2,1,3.0,19,2.0,7,7,7,0.9854737143710278,-0.8009460142746375,0.7570021353344899,0.7985960322954003,1.4852424564400748,0
38.0,No,2,Sales,Near,2,Medical,57,2,0,2,4,Yes,22,2,5405.0,4.0,2,1,4.0,6,4.0,0,3,2,-0.6923970163718165,-0.28762282744103496,-0.3485695518056709,-0.6045248866821875,-0.682655386581575,2
40.0,No,2,Research & Development,Near,4,Medical,90,3,0,2,3,No,12,3,4639.0,2.0,0,1,3.0,6,5.0,1,4,4,-0.6923970163718165,-0.03096123402423368,-0.0721766300206307,-0.04327651909115238,-0.37295569472133927,0
18.0,No,1,Human Resources,Far,3,Other,51,2,0,3,1,No,13,2,5197.0,2.0,1,2,3.0,10,0.0,0,9,9,-0.1761290992201721,-1.31426920110824,1.3097879789045703,1.3598443998864354,-0.682655386581575,0
26.0,No,2,Human Resources,Near,4,Human Resources,73,2,0,5,4,No,15,2,2933.0,3.0,3,0,3.0,23,1.0,12,6,6,1.5017416315226721,-1.0576076076914387,0.4806092135494497,0.5179718484998828,3.033740915741253,0
33.0,No,2,Research & Development,Near,4,Life Sciences,81,3,0,2,4,No,13,3,3452.0,4.0,1,1,3.0,10,3.0,2,2,2,-0.1761290992201721,-0.5442844208578362,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
58.0,No,2,Sales,Near,2,Life Sciences,31,2,0,2,1,No,15,3,19701.0,3.0,3,0,4.0,11,9.0,1,7,7,-0.04706211993226098,0.9956851396429715,0.7570021353344899,0.7985960322954003,-0.37295569472133927,1
42.0,No,1,Human Resources,Near,3,Life Sciences,56,3,0,3,3,No,21,4,4556.0,3.0,4,1,3.0,9,5.0,0,0,3,-0.30519607850808317,-0.03096123402423368,-1.1777483171607914,-0.32390070288666994,-0.682655386581575,2
41.0,No,2,Sales,Near,4,Life Sciences,41,3,0,3,3,No,11,3,5197.0,5.0,6,1,4.0,13,4.0,7,4,0,0.21107183864356122,-0.28762282744103496,-0.0721766300206307,-1.1657732542732226,1.4852424564400748,2
45.0,No,1,Research & Development,Far,2,Medical,93,2,0,1,4,No,11,3,18061.0,4.0,0,0,4.0,3,0.0,1,2,2,-1.0795979542355498,-1.31426920110824,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,1
39.0,No,2,Research & Development,Near,2,Life Sciences,67,1,0,2,3,No,11,2,5197.0,2.0,3,1,3.0,9,9.0,2,3,3,-0.30519607850808317,0.9956851396429715,-0.3485695518056709,-0.32390070288666994,-0.06325600286110364,2
31.0,No,2,Research & Development,Near,4,Other,91,4,0,1,1,No,14,3,5476.0,2.0,5,0,3.0,10,10.0,1,3,3,-0.1761290992201721,1.2523467330597726,-0.3485695518056709,-0.32390070288666994,-0.37295569472133927,0
45.0,No,2,Research & Development,Very far,2,Medical,41,3,0,2,4,No,17,3,5769.0,3.0,4,1,3.0,17,10.0,0,2,3,0.7273397557952056,1.2523467330597726,-0.6249624735907111,-0.32390070288666994,-0.682655386581575,2
37.11526232114468,No,0,Sales,Near,4,Life Sciences,92,1,0,2,4,No,20,3,2033.0,3.0,1,1,3.0,7,1.0,7,7,7,-0.5633300370839054,-1.0576076076914387,0.7570021353344899,0.7985960322954003,1.4852424564400748,0
37.11526232114468,Yes,2,Research & Development,Very far,4,Medical,94,4,0,3,4,No,12,2,3540.0,5.0,1,1,4.0,40,9.0,15,10,6,3.695880279417161,0.9956851396429715,1.5861809006896104,0.5179718484998828,3.96283999132196,0
44.0,No,2,Research & Development,Near,4,Medical,30,1,0,3,3,No,13,4,2011.0,5.0,4,2,3.0,16,5.0,0,2,2,0.5982727765072945,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
50.0,No,2,Research & Development,Near,3,Medical,68,3,0,1,2,No,14,3,18172.0,1.0,4,1,3.0,4,4.0,0,0,0,-0.9505309749476386,-0.28762282744103496,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,1
37.11526232114468,No,2,Research & Development,Far,1,Life Sciences,97,1,0,2,3,No,14,3,4198.0,5.0,0,2,3.0,5,3.0,1,3,2,-0.8214639956597276,-0.5442844208578362,-0.3485695518056709,-0.6045248866821875,-0.37295569472133927,0
37.11526232114468,Yes,2,Sales,Near,3,Marketing,54,4,0,1,4,Yes,14,3,7945.0,2.0,1,2,3.0,2,2.0,0,2,2,-1.208664933523461,-0.8009460142746375,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,2
35.0,No,2,Human Resources,Near,4,Other,88,4,0,1,2,Yes,11,3,2430.0,3.0,0,1,3.0,7,5.0,1,2,2,-0.5633300370839054,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
38.0,No,1,Sales,Near,3,Life Sciences,57,3,0,2,3,No,17,3,5197.0,3.0,1,1,3.0,8,8.0,7,7,7,-0.4342630577959943,0.7390235462261702,0.7570021353344899,0.7985960322954003,1.4852424564400748,0
37.0,No,2,Research & Development,Near,3,Medical,93,4,0,3,2,No,17,2,3034.0,2.0,0,0,3.0,10,10.0,1,7,7,-0.1761290992201721,1.2523467330597726,0.7570021353344899,0.7985960322954003,-0.37295569472133927,0
58.0,No,2,Research & Development,Near,1,Medical,55,4,0,3,2,No,11,3,5197.0,0.0,2,0,3.0,16,10.0,4,8,8,0.5982727765072945,1.2523467330597726,1.03339505711953,1.079220216090918,0.5561433808593677,2
24.0,No,2,Research & Development,Near,3,Medical,74,2,0,2,1,No,19,3,4162.0,3.0,0,2,3.0,10,5.0,1,4,7,-0.1761290992201721,-0.03096123402423368,-0.0721766300206307,0.7985960322954003,-0.37295569472133927,0
54.0,No,2,Research & Development,Near,4,Life Sciences,40,4,0,4,1,No,11,1,6854.0,2.0,7,1,3.0,21,7.0,0,2,2,1.24360767294685,0.4823619528093689,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,2
24.0,No,0,Research & Development,Near,4,Medical,44,4,0,1,3,Yes,11,2,4011.0,5.0,0,2,3.0,5,4.0,0,2,2,-0.8214639956597276,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
26.0,No,2,Research & Development,Near,4,Medical,93,3,0,2,1,No,12,4,2659.0,2.0,1,1,3.0,8,3.0,6,7,3,-0.4342630577959943,-0.5442844208578362,0.7570021353344899,-0.32390070288666994,1.175542764579839,0
37.11526232114468,Yes,2,Research & Development,Near,1,Life Sciences,75,4,0,1,2,Yes,23,3,5363.0,0.0,1,2,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
42.0,No,2,Sales,Very far,1,Medical,32,3,0,2,4,No,23,2,6062.0,4.0,1,2,3.0,6,4.0,1,5,4,-0.6923970163718165,-0.28762282744103496,0.2042162917644095,-0.04327651909115238,-0.37295569472133927,2
27.0,No,1,Human Resources,Near,2,Medical,38,3,0,4,4,Yes,21,3,9981.0,2.0,1,2,3.0,21,7.0,7,7,7,1.24360767294685,0.4823619528093689,0.7570021353344899,0.7985960322954003,1.4852424564400748,2
33.0,No,2,Research & Development,Far,2,Medical,68,2,0,2,1,No,19,3,5197.0,2.0,0,2,3.0,9,2.0,0,3,7,-0.30519607850808317,-0.8009460142746375,-0.3485695518056709,0.7985960322954003,-0.682655386581575,0
50.0,No,2,Research & Development,Near,4,Life Sciences,81,2,0,3,2,No,16,1,5197.0,2.0,5,1,3.0,16,3.0,4,9,7,0.5982727765072945,-0.5442844208578362,1.3097879789045703,0.7985960322954003,0.5561433808593677,2
28.0,Yes,2,Sales,Near,4,Marketing,82,3,0,2,2,Yes,12,2,6674.0,6.0,7,2,3.0,7,7.0,2,2,2,-0.5633300370839054,0.4823619528093689,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
39.0,No,1,Research & Development,Near,1,Life Sciences,43,3,0,1,1,No,17,2,5197.0,2.0,3,2,3.0,8,8.0,0,0,0,-0.4342630577959943,0.7390235462261702,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
34.0,No,2,Research & Development,Near,1,Life Sciences,96,1,0,5,2,No,14,2,5197.0,3.0,3,0,3.0,28,5.0,1,4,6,2.1470765279622275,-0.03096123402423368,-0.0721766300206307,0.5179718484998828,-0.37295569472133927,0
42.0,No,2,Research & Development,Near,1,Technical Degree,70,4,0,1,2,Yes,11,4,3673.0,3.0,1,2,3.0,2,2.0,2,2,2,-1.208664933523461,-0.8009460142746375,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
36.0,Yes,2,Sales,Very far,3,Marketing,35,2,0,3,4,No,22,2,8858.0,2.0,1,1,3.0,10,10.0,1,4,9,-0.1761290992201721,1.2523467330597726,-0.0721766300206307,1.3598443998864354,-0.37295569472133927,2
37.0,No,2,Research & Development,Very far,3,Medical,82,4,0,3,1,Yes,13,3,13744.0,2.0,1,2,4.0,21,16.0,2,6,8,1.24360767294685,2.7923162935605808,0.4806092135494497,1.079220216090918,-0.06325600286110364,1
37.11526232114468,No,1,Research & Development,Near,3,Life Sciences,90,3,0,1,4,No,14,4,16032.0,3.0,0,2,4.0,4,4.0,0,1,2,-0.9505309749476386,-0.28762282744103496,-0.9013553953757513,-0.6045248866821875,-0.682655386581575,1
